elapsed_s,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb
74.165,0,0,5726,46068
75.189,0,0,5726,46068
76.216,0,0,5726,46068
77.240,0,0,5726,46068
78.264,0,0,5726,46068
79.289,0,0,5726,46068
80.313,0,0,5726,46068
81.337,0,0,5726,46068
82.362,0,0,5726,46068
83.385,0,0,5726,46068
84.410,0,0,5726,46068
85.434,0,0,5726,46068
86.459,0,0,5726,46068
87.483,0,0,5726,46068
88.507,0,0,5726,46068
89.532,0,0,5726,46068
90.642,0,0,5726,46068
91.679,0,0,5726,46068
92.703,0,0,5726,46068
93.727,0,0,5726,46068
94.751,0,0,5726,46068
95.775,0,0,5726,46068
96.798,0,0,5726,46068
97.823,0,0,5726,46068
98.848,0,0,5726,46068
99.872,0,0,5726,46068
100.896,0,0,5726,46068
101.920,0,0,5726,46068
102.945,0,0,5726,46068
103.969,0,0,5726,46068
104.993,0,0,5726,46068
106.018,0,0,5726,46068
107.042,0,0,5726,46068
108.066,0,0,5726,46068
109.091,0,0,5726,46068
110.116,0,0,5726,46068
111.140,0,0,5726,46068
112.165,0,0,5726,46068
113.190,0,0,5726,46068
114.214,0,0,5726,46068
115.239,0,0,5726,46068
116.262,0,0,5726,46068
117.287,0,0,5726,46068
118.343,0,0,5726,46068
119.368,0,0,5726,46068
120.394,0,0,5726,46068
121.419,0,0,5726,46068
122.443,0,0,5726,46068
123.467,0,0,5726,46068
124.492,0,0,5726,46068
125.516,0,0,5726,46068
126.541,0,0,5726,46068
127.564,0,0,5726,46068
128.589,0,0,5726,46068
129.613,0,0,5726,46068
130.638,0,0,5726,46068
131.663,0,0,5726,46068
132.687,0,0,5726,46068
133.711,0,0,5726,46068
134.736,0,0,5726,46068
135.760,0,0,5726,46068
136.784,0,0,5726,46068
137.809,0,0,5726,46068
138.833,0,0,5726,46068
139.857,0,0,5726,46068
140.882,0,0,5726,46068
141.906,0,0,5726,46068
142.931,0,0,5726,46068
143.955,0,0,5726,46068
144.980,0,0,5726,46068
146.004,0,0,5726,46068
147.029,0,0,5726,46068
148.053,0,0,5726,46068
149.078,0,0,5726,46068
150.104,0,0,5726,46068
151.129,0,0,5726,46068
152.153,0,0,5726,46068
153.178,0,0,5726,46068
154.202,0,0,5726,46068
155.227,0,0,5726,46068
156.251,0,0,5726,46068
157.276,0,0,5726,46068
158.300,0,0,5726,46068
159.324,0,0,5726,46068
160.350,0,0,5726,46068
161.375,0,0,5726,46068
162.399,0,0,5726,46068
163.423,0,0,5726,46068
164.447,0,0,5726,46068
165.472,0,0,5726,46068
166.498,0,0,5726,46068
167.522,0,0,5726,46068
168.550,0,0,5726,46068
169.574,0,0,5726,46068
170.598,0,0,5726,46068
171.622,0,0,5726,46068
172.646,0,0,5726,46068
173.669,0,0,5726,46068
174.693,0,0,5726,46068
175.717,0,0,5726,46068
176.741,0,0,5726,46068
177.765,0,0,5726,46068
178.790,0,0,5726,46068
179.817,0,0,5726,46068
180.844,0,0,5726,46068
181.870,0,0,5726,46068
182.894,0,0,5726,46068
183.918,0,0,5726,46068
184.944,0,0,5726,46068
185.968,0,0,5726,46068
186.993,0,0,5726,46068
188.017,0,0,5726,46068
189.041,0,0,5726,46068
190.066,0,0,5726,46068
191.090,0,0,5726,46068
192.115,0,0,5726,46068
193.140,0,0,5726,46068
194.164,0,0,5726,46068
195.188,0,0,5726,46068
196.213,0,0,5726,46068
197.238,0,0,5726,46068
198.263,0,0,5726,46068
199.287,0,0,5726,46068
200.311,0,0,5726,46068
201.336,0,0,5726,46068
202.361,0,0,5726,46068
203.385,0,0,5726,46068
204.410,0,0,5726,46068
205.434,0,0,5726,46068
206.458,0,0,5726,46068
207.482,0,0,5726,46068
208.507,0,0,5726,46068
209.531,0,0,5726,46068
210.641,0,0,5726,46068
211.668,0,0,5726,46068
212.692,0,0,5726,46068
213.716,0,0,5726,46068
214.741,0,0,5726,46068
215.765,0,0,5726,46068
216.791,0,0,5726,46068
217.816,0,0,5726,46068
218.839,0,0,5726,46068
219.864,0,0,5726,46068
220.889,0,0,5726,46068
221.914,0,0,5726,46068
222.942,0,0,5726,46068
223.966,0,0,5726,46068
224.990,0,0,5726,46068
226.016,0,0,5726,46068
227.041,0,0,5726,46068
228.066,0,0,5726,46068
229.091,0,0,5726,46068
230.116,0,0,5726,46068
231.140,0,0,5726,46068
232.165,0,0,5726,46068
233.189,0,0,5726,46068
234.214,0,0,5726,46068
235.239,0,0,5726,46068
236.263,0,0,5726,46068
237.287,0,0,5726,46068
238.340,0,0,5726,46068
239.365,0,0,5726,46068
240.390,0,0,5726,46068
241.416,0,0,5726,46068
242.441,0,0,5726,46068
243.464,0,0,5726,46068
244.489,0,0,5726,46068
245.513,0,0,5726,46068
246.538,0,0,5726,46068
247.562,0,0,5726,46068
248.587,0,0,5726,46068
249.611,0,0,5726,46068
250.635,0,0,5726,46068
251.662,0,0,5726,46068
252.686,0,0,5726,46068
253.711,0,0,5726,46068
254.734,0,0,5726,46068
255.759,0,0,5726,46068
256.783,0,0,5726,46068
257.807,0,0,5726,46068
258.832,0,0,5726,46068
259.856,0,0,5726,46068
260.880,0,0,5726,46068
261.904,0,0,5726,46068
262.929,0,0,5726,46068
263.953,0,0,5726,46068
264.978,0,0,5726,46068
266.003,0,0,5726,46068
267.026,0,0,5726,46068
268.051,0,0,5726,46068
269.075,0,0,5726,46068
270.101,0,0,5726,46068
271.127,0,0,5726,46068
272.153,0,0,5726,46068
273.177,0,0,5726,46068
274.201,0,0,5726,46068
275.226,0,0,5726,46068
276.250,0,0,5726,46068
277.274,0,0,5726,46068
278.299,0,0,5726,46068
279.322,0,0,5726,46068
280.346,0,0,5726,46068
281.370,0,0,5726,46068
282.394,0,0,5726,46068
283.418,0,0,5726,46068
284.442,0,0,5726,46068
285.466,0,0,5726,46068
286.491,0,0,5726,46068
287.516,0,0,5726,46068
288.540,0,0,5726,46068
289.564,0,0,5726,46068
290.589,0,0,5726,46068
291.613,0,0,5726,46068
292.638,0,0,5726,46068
293.662,0,0,5726,46068
294.689,0,0,5726,46068
295.716,0,0,5726,46068
296.741,0,0,5726,46068
297.765,0,0,5726,46068
298.790,0,0,5726,46068
299.814,0,0,5726,46068
300.860,0,0,5726,46068
301.903,0,0,5726,46068
302.931,0,0,5726,46068
303.956,0,0,5726,46068
304.980,0,0,5726,46068
306.004,0,0,5726,46068
307.027,0,0,5726,46068
308.073,0,0,5726,46068
309.098,0,0,5726,46068
310.122,0,0,5726,46068
311.146,0,0,5726,46068
312.171,0,0,5726,46068
313.195,0,0,5726,46068
314.219,0,0,5726,46068
315.243,0,0,5726,46068
316.266,0,0,5726,46068
317.291,0,0,5726,46068
318.314,0,0,5726,46068
319.338,0,0,5726,46068
320.363,0,0,5726,46068
321.392,0,0,5726,46068
322.415,0,0,5726,46068
323.440,0,0,5726,46068
324.464,0,0,5726,46068
325.488,0,0,5726,46068
326.514,0,0,5726,46068
327.539,0,0,5726,46068
328.562,0,0,5726,46068
329.797,0,0,5726,46068
330.821,0,0,5726,46068
331.847,0,0,5726,46068
332.871,0,0,5726,46068
333.895,0,0,5726,46068
334.919,0,0,5726,46068
335.943,0,0,5726,46068
336.968,0,0,5726,46068
337.993,0,0,5726,46068
339.017,0,0,5726,46068
340.040,0,0,5726,46068
341.064,0,0,5726,46068
342.089,0,0,5726,46068
343.113,0,0,5726,46068
344.137,0,0,5726,46068
345.162,0,0,5726,46068
346.185,0,0,5726,46068
347.210,0,0,5726,46068
348.234,0,0,5726,46068
349.258,0,0,5726,46068
350.283,0,0,5726,46068
351.308,0,0,5726,46068
352.332,0,0,5726,46068
353.357,0,0,5726,46068
354.382,0,0,5726,46068
355.406,0,0,5726,46068
356.430,0,0,5726,46068
357.455,0,0,5726,46068
358.479,0,0,5726,46068
359.503,0,0,5726,46068
360.639,0,0,5726,46068
361.665,0,0,5726,46068
362.692,0,0,5726,46068
363.718,0,0,5726,46068
364.741,0,0,5726,46068
365.766,0,0,5728,46068
366.791,0,0,5728,46068
367.816,0,0,5728,46068
368.840,0,0,5728,46068
369.865,0,0,5728,46068
370.888,0,0,5728,46068
371.913,0,0,5728,46068
372.942,83,100,5728,46068
373.971,88,100,5728,46068
374.999,97,100,5728,46068
376.026,92,100,5730,46068
377.051,92,74,5730,46068
378.077,100,62,5730,46068
379.109,0,0,6166,46068
380.136,2,2,7138,46068
381.160,0,0,7140,46068
382.186,0,0,7140,46068
383.209,0,0,7142,46068
384.235,0,0,7142,46068
385.261,0,0,7144,46068
386.285,0,0,7146,46068
387.309,0,0,7146,46068
388.342,0,0,7146,46068
389.366,0,0,7146,46068
390.389,0,0,7146,46068
391.414,0,0,7146,46068
392.440,0,0,7146,46068
393.463,0,0,7146,46068
394.487,0,0,7146,46068
395.512,0,0,7146,46068
396.536,0,0,7146,46068
397.559,0,0,7146,46068
398.583,0,0,7146,46068
399.607,0,0,7146,46068
400.631,0,0,7146,46068
401.654,0,0,7146,46068
402.678,0,0,7146,46068
403.702,0,0,7146,46068
404.726,0,0,7146,46068
405.750,0,0,7146,46068
406.774,0,0,7146,46068
407.798,0,0,7146,46068
408.822,0,0,7146,46068
409.846,0,0,7146,46068
410.869,0,0,7146,46068
411.892,0,0,7146,46068
412.917,0,0,7146,46068
413.941,0,0,7146,46068
414.965,0,0,7146,46068
415.989,0,0,7146,46068
417.014,0,0,7146,46068
418.038,0,0,7146,46068
419.062,0,0,7146,46068
420.087,0,0,7146,46068
421.112,0,0,7146,46068
422.137,0,0,7146,46068
423.163,0,0,7146,46068
424.188,0,0,7146,46068
425.211,0,0,7146,46068
426.236,0,0,7146,46068
427.260,0,0,7146,46068
428.284,0,0,7146,46068
429.309,0,0,7146,46068
430.333,0,0,7146,46068
431.356,0,0,7146,46068
432.381,0,0,7146,46068
433.405,0,0,7146,46068
434.430,0,0,7146,46068
435.454,0,0,7146,46068
436.478,0,0,7146,46068
437.502,0,0,7146,46068
438.525,0,0,7146,46068
439.550,0,0,7146,46068
440.574,0,0,7146,46068
441.598,0,0,7146,46068
442.622,0,0,7146,46068
443.645,0,0,7146,46068
444.672,0,0,7146,46068
445.697,0,0,7146,46068
446.721,0,0,7146,46068
447.745,0,0,7146,46068
448.769,0,0,7146,46068
449.794,0,0,7146,46068
450.818,0,0,7146,46068
451.842,0,0,7146,46068
452.868,0,0,7146,46068
453.892,0,0,7146,46068
454.915,0,0,7146,46068
455.938,0,0,7146,46068
456.962,0,0,7146,46068
457.988,0,0,7146,46068
459.014,0,0,7146,46068
460.038,0,0,7146,46068
461.061,0,0,7146,46068
462.085,0,0,7146,46068
463.109,0,0,7146,46068
464.134,0,0,7146,46068
465.158,0,0,7146,46068
466.182,0,0,7146,46068
467.206,0,0,7146,46068
468.231,0,0,7146,46068
469.256,0,0,7146,46068
470.280,0,0,7146,46068
471.305,0,0,7146,46068
472.329,0,0,7146,46068
473.353,0,0,7146,46068
474.378,0,0,7146,46068
475.402,0,0,7146,46068
476.426,0,0,7146,46068
477.451,0,0,7146,46068
478.475,0,0,7146,46068
479.498,0,0,7146,46068
480.636,0,0,7146,46068
481.663,0,0,7146,46068
482.688,0,0,7146,46068
483.714,0,0,7146,46068
484.738,0,0,7146,46068
485.760,0,0,7146,46068
486.784,0,0,7146,46068
487.807,0,0,7146,46068
488.831,0,0,7146,46068
489.854,0,0,7146,46068
490.878,0,0,7146,46068
491.902,0,0,7146,46068
492.925,0,0,7146,46068
493.949,0,0,7146,46068
494.973,0,0,7146,46068
495.997,0,0,7146,46068
497.020,0,0,7146,46068
498.044,0,0,7146,46068
499.068,0,0,7146,46068
500.091,0,0,7146,46068
501.115,0,0,7146,46068
502.139,0,0,7146,46068
503.163,0,0,7146,46068
504.187,0,0,7146,46068
505.211,0,0,7146,46068
506.236,0,0,7146,46068
507.261,0,0,7146,46068
508.342,0,0,7146,46068
509.367,0,0,7146,46068
510.391,0,0,7146,46068
511.416,0,0,7146,46068
512.440,0,0,7146,46068
513.466,0,0,7146,46068
514.492,0,0,7146,46068
515.516,0,0,7146,46068
516.541,0,0,7146,46068
517.566,0,0,7146,46068
518.592,0,0,7146,46068
519.616,0,0,7146,46068
520.640,0,0,7146,46068
521.665,0,0,7146,46068
522.690,0,0,7146,46068
523.713,0,0,7146,46068
524.738,0,0,7146,46068
525.763,0,0,7146,46068
526.788,0,0,7146,46068
527.812,0,0,7146,46068
528.838,0,0,7146,46068
529.864,0,0,7146,46068
530.890,0,0,7146,46068
531.916,0,0,7146,46068
532.943,0,0,7146,46068
533.970,1,0,7146,46068
534.996,0,0,7146,46068
536.022,0,0,7146,46068
537.048,0,0,7146,46068
538.074,0,0,7146,46068
539.102,0,0,7146,46068
540.128,0,0,7146,46068
541.154,0,0,7146,46068
542.181,0,0,7146,46068
543.208,0,0,7146,46068
544.239,0,0,7146,46068
545.266,0,0,7146,46068
546.294,0,0,7146,46068
547.320,0,0,7146,46068
548.347,0,0,7146,46068
549.374,0,0,7146,46068
550.404,0,0,7146,46068
551.429,0,0,7146,46068
552.458,0,0,7146,46068
553.487,0,0,7146,46068
554.513,0,0,7146,46068
555.540,0,0,7146,46068
556.567,0,0,7146,46068
557.593,0,0,7146,46068
558.620,0,0,7146,46068
559.647,0,0,7146,46068
560.673,0,0,7146,46068
561.700,0,0,7146,46068
562.726,0,0,7146,46068
563.753,0,0,7146,46068
564.781,0,0,7146,46068
565.809,0,0,7146,46068
566.835,0,0,7146,46068
567.862,0,0,7146,46068
568.888,0,0,7146,46068
569.916,0,0,7146,46068
570.942,0,0,7146,46068
571.969,0,0,7146,46068
572.995,0,0,7146,46068
574.024,0,0,7146,46068
575.052,0,0,7146,46068
576.079,0,0,7146,46068
577.106,0,0,7146,46068
578.135,0,0,7146,46068
579.162,0,0,7146,46068
580.189,0,0,7146,46068
581.217,0,0,7146,46068
582.243,0,0,7146,46068
583.269,0,0,7146,46068
584.295,0,0,7146,46068
585.321,0,0,7146,46068
586.347,0,0,7146,46068
587.373,0,0,7146,46068
588.399,0,0,7146,46068
589.425,0,0,7146,46068
590.452,0,0,7146,46068
591.479,0,0,7146,46068
592.506,0,0,7146,46068
593.535,0,0,7146,46068
594.561,0,0,7146,46068
595.586,0,0,7146,46068
596.611,0,0,7146,46068
597.639,0,0,7146,46068
598.665,0,0,7146,46068
599.796,0,0,7146,46068
600.822,0,0,7146,46068
601.848,0,0,7146,46068
602.874,0,0,7146,46068
603.902,0,0,7146,46068
604.930,0,0,7146,46068
605.957,0,0,7146,46068
606.983,0,0,7146,46068
608.009,0,0,7146,46068
609.035,0,0,7146,46068
610.061,0,0,7146,46068
611.085,0,0,7146,46068
612.111,0,0,7146,46068
613.136,0,0,7146,46068
614.162,0,0,7146,46068
615.188,0,0,7146,46068
616.213,0,0,7146,46068
617.238,0,0,7146,46068
618.264,0,0,7146,46068
619.289,0,0,7146,46068
620.315,0,0,7146,46068
621.340,0,0,7146,46068
622.366,0,0,7146,46068
623.391,0,0,7146,46068
624.417,0,0,7146,46068
625.442,0,0,7146,46068
626.468,0,0,7146,46068
627.493,0,0,7146,46068
628.519,0,0,7146,46068
629.544,0,0,7146,46068
630.642,0,0,7146,46068
631.674,0,0,7146,46068
632.701,0,0,7146,46068
633.725,0,0,7146,46068
634.752,0,0,7146,46068
635.777,0,0,7146,46068
636.805,0,0,7146,46068
637.833,0,0,7146,46068
638.859,0,0,7146,46068
639.884,0,0,7146,46068
640.910,0,0,7146,46068
641.937,0,0,7146,46068
642.963,0,0,7146,46068
643.989,0,0,7146,46068
645.015,0,0,7146,46068
646.042,0,0,7146,46068
647.068,0,0,7146,46068
648.095,0,0,7146,46068
649.122,0,0,7146,46068
650.148,0,0,7146,46068
651.174,0,0,7146,46068
652.201,0,0,7146,46068
653.227,0,0,7146,46068
654.253,0,0,7146,46068
655.279,0,0,7146,46068
656.306,0,0,7146,46068
657.331,0,0,7146,46068
658.356,0,0,7146,46068
659.384,0,0,7146,46068
660.410,0,0,7146,46068
661.435,0,0,7146,46068
662.460,0,0,7146,46068
663.485,0,0,7146,46068
664.512,0,0,7146,46068
665.540,0,0,7146,46068
666.564,0,0,7146,46068
667.589,0,0,7146,46068
668.614,0,0,7146,46068
669.639,0,0,7146,46068
670.664,0,0,7146,46068
671.692,0,0,7146,46068
672.717,0,0,7146,46068
673.742,0,0,7146,46068
674.766,0,0,7146,46068
675.790,0,0,7146,46068
676.815,0,0,7146,46068
677.839,0,0,7146,46068
678.863,0,0,7146,46068
679.889,0,0,7146,46068
680.913,0,0,7146,46068
681.936,0,0,7146,46068
682.959,0,0,7146,46068
683.983,0,0,7146,46068
685.008,0,0,7146,46068
686.032,0,0,7146,46068
687.057,0,0,7146,46068
688.081,0,0,7146,46068
689.106,0,0,7146,46068
690.132,0,0,7146,46068
691.156,0,0,7146,46068
692.179,0,0,7146,46068
693.203,0,0,7146,46068
694.228,0,0,7146,46068
695.255,0,0,7146,46068
696.279,0,0,7146,46068
697.305,0,0,7146,46068
698.330,0,0,7146,46068
699.355,0,0,7146,46068
700.378,0,0,7146,46068
701.404,0,0,7146,46068
702.427,0,0,7146,46068
703.452,0,0,7146,46068
704.476,0,0,7146,46068
705.501,0,0,7146,46068
706.526,0,0,7146,46068
707.551,0,0,7146,46068
708.576,0,0,7146,46068
709.602,0,0,7146,46068
710.627,0,0,7146,46068
711.654,0,0,7146,46068
712.680,0,0,7146,46068
713.707,0,0,7146,46068
714.735,0,0,7146,46068
715.763,0,0,7146,46068
716.788,0,0,7146,46068
717.814,0,0,7146,46068
718.840,0,0,7146,46068
719.866,0,0,7146,46068
720.892,0,0,7146,46068
721.919,0,0,7146,46068
722.944,0,0,7146,46068
723.970,0,0,7146,46068
724.997,0,0,7146,46068
726.025,0,0,7146,46068
727.050,0,0,7146,46068
728.075,0,0,7146,46068
729.121,0,0,7146,46068
730.148,0,0,7146,46068
731.174,0,0,7146,46068
732.202,0,0,7146,46068
733.240,0,0,7146,46068
734.281,0,0,7146,46068
735.307,0,0,7146,46068
736.333,0,0,7146,46068
737.359,0,0,7146,46068
738.385,0,0,7146,46068
739.410,0,0,7146,46068
740.437,0,0,7146,46068
741.462,0,0,7146,46068
742.488,0,0,7146,46068
743.514,0,0,7146,46068
744.540,0,0,7146,46068
745.565,0,0,7146,46068
746.590,0,0,7146,46068
747.616,0,0,7146,46068
748.641,0,0,7146,46068
749.795,0,0,7146,46068
750.821,0,0,7146,46068
751.847,0,0,7146,46068
752.875,0,0,7146,46068
753.900,0,0,7146,46068
754.924,0,0,7146,46068
755.955,0,0,7146,46068
756.979,0,0,7146,46068
758.002,0,0,7146,46068
759.026,0,0,7146,46068
760.051,0,0,7146,46068
761.076,0,0,7146,46068
762.101,0,0,7146,46068
763.128,0,0,7146,46068
764.152,0,0,7146,46068
765.178,0,0,7146,46068
766.203,0,0,7146,46068
767.229,0,0,7146,46068
768.255,0,0,7146,46068
769.281,0,0,7146,46068
770.306,0,0,7146,46068
771.331,0,0,7146,46068
772.357,0,0,7146,46068
773.383,0,0,7146,46068
774.409,0,0,7146,46068
775.434,0,0,7146,46068
776.460,0,0,7146,46068
777.486,0,0,7146,46068
778.511,0,0,7146,46068
779.537,0,0,7146,46068
780.643,0,0,7146,46068
781.669,0,0,7146,46068
782.694,0,0,7146,46068
783.719,0,0,7146,46068
784.744,0,0,7146,46068
785.771,0,0,7146,46068
786.799,0,0,7146,46068
787.825,0,0,7146,46068
788.850,0,0,7146,46068
789.875,0,0,7146,46068
790.900,0,0,7146,46068
791.925,0,0,7146,46068
792.951,0,0,7146,46068
793.976,0,0,7146,46068
795.001,0,0,7146,46068
796.026,0,0,7146,46068
797.052,0,0,7146,46068
798.077,0,0,7146,46068
799.103,0,0,7146,46068
800.129,0,0,7146,46068
801.153,0,0,7146,46068
802.178,0,0,7146,46068
803.202,0,0,7146,46068
804.226,0,0,7146,46068
805.251,0,0,7146,46068
806.277,0,0,7146,46068
807.302,0,0,7146,46068
808.328,0,0,7146,46068
809.354,0,0,7146,46068
810.379,0,0,7146,46068
811.405,0,0,7146,46068
812.431,0,0,7146,46068
813.456,0,0,7146,46068
814.482,0,0,7146,46068
815.507,0,0,7146,46068
816.535,0,0,7146,46068
817.561,0,0,7146,46068
818.587,0,0,7146,46068
819.613,0,0,7146,46068
820.639,0,0,7146,46068
821.666,0,0,7146,46068
822.691,0,0,7146,46068
823.717,0,0,7146,46068
824.746,96,100,7146,46068
825.773,98,100,17854,46068
826.799,97,100,34290,46068
827.825,93,100,35102,46068
828.851,98,100,36692,46068
829.875,0,0,45450,46068
830.899,0,0,45450,46068
831.922,0,0,45450,46068
832.948,0,0,45450,46068
833.970,0,0,45450,46068
834.995,0,0,45450,46068
836.018,0,0,45450,46068
837.042,0,0,45450,46068
838.066,0,0,45450,46068
839.088,0,0,45450,46068
840.112,0,0,45450,46068
841.136,0,0,45450,46068
842.160,0,0,45450,46068
843.185,0,0,45450,46068
844.208,0,0,45450,46068
845.232,0,0,45450,46068
846.257,0,0,45450,46068
847.283,0,0,45450,46068
848.307,0,0,45450,46068
849.330,0,0,45450,46068
850.354,0,0,45450,46068
851.378,0,0,45450,46068
852.401,0,0,45450,46068
853.426,0,0,45450,46068
854.451,0,0,45450,46068
855.475,0,0,45450,46068
856.499,0,0,45450,46068
857.524,0,0,45450,46068
858.548,0,0,45450,46068
859.571,0,0,45450,46068
860.596,0,0,45450,46068
861.620,0,0,45450,46068
862.644,0,0,45450,46068
863.668,0,0,45450,46068
864.691,0,0,45450,46068
865.715,0,0,45450,46068
866.738,0,0,45450,46068
867.762,0,0,45450,46068
868.786,0,0,45450,46068
869.810,0,0,45450,46068
870.834,0,0,45450,46068
871.859,0,0,45450,46068
872.883,0,0,45450,46068
873.907,0,0,45450,46068
874.931,0,0,45450,46068
875.955,0,0,45450,46068
876.982,0,0,45450,46068
878.006,0,0,45450,46068
879.029,0,0,45450,46068
880.053,0,0,45450,46068
881.078,0,0,45450,46068
882.102,0,0,45062,46068
883.125,0,0,45062,46068
884.148,0,0,45062,46068
885.174,0,0,45062,46068
886.199,0,0,45062,46068
887.223,0,0,45062,46068
888.248,0,0,45062,46068
889.271,0,0,45051,46068
890.297,100,9,0,46068
891.322,0,0,0,46068
892.348,0,0,0,46068
893.376,0,0,0,46068
894.401,0,0,0,46068
895.424,0,0,0,46068
896.460,0,0,0,46068
897.485,0,0,0,46068
898.549,0,0,1,46068
899.793,0,0,3,46068
900.817,0,0,3,46068
901.842,0,0,3,46068
902.863,0,0,434,46068
903.887,0,0,434,46068
904.911,0,0,1178,46068
905.940,0,0,1178,46068
906.965,10,8,2204,46068
907.991,0,0,2204,46068
909.014,0,0,2204,46068
910.038,0,0,2204,46068
911.062,0,0,2204,46068
912.086,0,0,1310,46068
913.124,0,0,1310,46068
914.150,0,0,1310,46068
915.174,0,0,1310,46068
916.198,0,0,1310,46068
917.227,100,58,5554,46068
918.251,0,0,5554,46068
919.275,0,0,5554,46068
920.299,0,0,5554,46068
921.323,0,0,5554,46068
922.348,0,0,5554,46068
923.370,0,0,5554,46068
924.395,0,0,5554,46068
925.421,0,0,5554,46068
926.445,0,0,5554,46068
927.469,0,0,5554,46068
928.494,0,0,5554,46068
929.517,0,0,5554,46068
930.637,0,0,5554,46068
931.663,0,0,5554,46068
932.690,0,0,5554,46068
933.715,0,0,5554,46068
934.738,0,0,5554,46068
935.762,0,0,5554,46068
936.785,0,0,5554,46068
937.812,0,0,5554,46068
938.836,0,0,5554,46068
939.860,0,0,5554,46068
940.883,0,0,5554,46068
941.908,0,0,5554,46068
942.931,0,0,5554,46068
943.956,0,0,5554,46068
944.979,0,0,5554,46068
946.003,0,0,5554,46068
947.026,0,0,5554,46068
948.051,0,0,5554,46068
949.075,0,0,5554,46068
950.099,0,0,5554,46068
951.122,0,0,5554,46068
952.147,0,0,5554,46068
953.171,0,0,5554,46068
954.196,0,0,5554,46068
955.220,0,0,5554,46068
956.245,0,0,5554,46068
957.269,0,0,5554,46068
958.302,100,67,5556,46068
959.380,0,0,5992,46068
960.410,0,0,6964,46068
961.433,0,0,6966,46068
962.458,0,0,6966,46068
963.479,0,0,6968,46068
964.503,0,0,6970,46068
965.526,0,0,6970,46068
966.551,0,0,6972,46068
967.576,0,0,6972,46068
968.604,0,0,6972,46068
969.628,0,0,6972,46068
970.653,0,0,6972,46068
971.681,0,0,6972,46068
972.704,0,0,6972,46068
973.728,0,0,6972,46068
974.752,0,0,6972,46068
975.776,0,0,6972,46068
976.800,0,0,6972,46068
977.823,0,0,6972,46068
978.849,0,0,6972,46068
979.872,0,0,6972,46068
980.895,0,0,6972,46068
981.919,0,0,6972,46068
982.942,0,0,6972,46068
983.965,0,0,6972,46068
984.989,0,0,6972,46068
986.012,0,0,6972,46068
987.035,0,0,6972,46068
988.059,0,0,6972,46068
989.086,0,0,6972,46068
990.109,0,0,6972,46068
991.133,0,0,6972,46068
992.156,0,0,6972,46068
993.180,0,0,6972,46068
994.203,0,0,6972,46068
995.227,0,0,6972,46068
996.250,0,0,6972,46068
997.274,0,0,6972,46068
998.300,0,0,6972,46068
999.323,0,0,6972,46068
1000.347,0,0,6972,46068
1001.370,0,0,6972,46068
1002.394,0,0,6972,46068
1003.417,0,0,6972,46068
1004.441,0,0,6972,46068
1005.464,0,0,6972,46068
1006.490,0,0,6972,46068
1007.513,0,0,6972,46068
1008.536,0,0,6972,46068
1009.560,0,0,6972,46068
1010.584,0,0,6972,46068
1011.607,0,0,6972,46068
1012.631,0,0,6972,46068
1013.655,0,0,6972,46068
1014.680,0,0,6972,46068
1015.703,0,0,6972,46068
1016.727,0,0,6972,46068
1017.754,0,0,6972,46068
1018.778,0,0,6972,46068
1019.801,0,0,6972,46068
1020.824,0,0,6972,46068
1021.848,0,0,6972,46068
