elapsed_s,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb
90.017,99,49,19188,46068
91.044,100,51,19188,46068
92.071,99,100,19188,46068
93.098,100,52,19188,46068
94.126,99,82,19188,46068
95.154,100,68,19242,46068
96.178,100,8,19244,46068
97.207,100,19,19244,46068
98.235,100,38,19244,46068
99.262,0,0,19244,46068
100.287,0,0,19244,46068
101.311,0,0,19244,46068
102.336,0,0,19244,46068
103.500,0,0,19244,46068
104.525,0,0,19244,46068
105.551,0,0,19244,46068
106.575,0,0,19244,46068
107.600,0,0,19244,46068
108.625,0,0,19244,46068
109.649,0,0,19244,46068
110.674,0,0,19244,46068
111.699,0,0,19244,46068
112.723,0,0,19244,46068
113.748,0,0,19244,46068
114.773,0,0,19244,46068
115.798,0,0,19244,46068
116.823,0,0,19244,46068
117.848,0,0,19244,46068
118.872,0,0,19244,46068
119.899,0,0,19244,46068
120.924,0,0,19244,46068
121.950,0,0,19244,46068
122.974,0,0,19244,46068
123.999,0,0,19244,46068
125.024,0,0,19244,46068
126.049,0,0,19244,46068
127.074,0,0,19244,46068
128.098,0,0,19244,46068
129.124,0,0,19244,46068
130.149,0,0,19244,46068
131.173,0,0,19244,46068
132.198,0,0,19244,46068
133.223,0,0,19244,46068
134.378,0,0,19244,46068
135.403,0,0,19244,46068
136.428,0,0,19244,46068
137.452,0,0,19244,46068
138.476,0,0,19244,46068
139.501,0,0,19244,46068
140.526,0,0,19244,46068
141.551,0,0,19244,46068
142.576,0,0,19244,46068
143.600,0,0,19244,46068
144.624,0,0,19244,46068
145.649,0,0,19244,46068
146.675,0,0,19244,46068
147.699,0,0,19244,46068
148.724,0,0,19244,46068
149.753,0,0,19244,46068
150.778,0,0,19244,46068
151.803,0,0,19244,46068
152.828,0,0,19244,46068
153.854,0,0,19244,46068
154.879,0,0,19244,46068
155.903,0,0,19244,46068
156.928,0,0,19244,46068
157.956,0,0,19244,46068
158.981,0,0,19244,46068
160.006,0,0,19244,46068
161.030,0,0,19244,46068
162.054,0,0,19244,46068
163.079,0,0,19244,46068
164.105,0,0,19244,46068
165.130,0,0,19244,46068
166.155,0,0,19244,46068
167.180,0,0,19244,46068
168.204,0,0,19244,46068
169.229,0,0,19244,46068
170.254,0,0,19244,46068
171.280,0,0,19244,46068
172.305,0,0,19244,46068
173.330,0,0,19244,46068
174.354,0,0,19244,46068
175.380,0,0,19244,46068
176.405,0,0,19244,46068
177.430,0,0,19244,46068
178.455,0,0,19244,46068
179.479,0,0,19244,46068
180.504,0,0,19244,46068
181.530,0,0,19244,46068
182.556,0,0,19244,46068
183.581,0,0,19244,46068
184.606,0,0,19244,46068
185.631,0,0,19244,46068
186.656,0,0,19244,46068
187.681,0,0,19244,46068
188.709,0,0,19244,46068
189.734,0,0,19244,46068
190.759,0,0,19244,46068
191.784,0,0,19244,46068
192.809,0,0,19244,46068
193.836,0,0,19244,46068
194.861,0,0,19244,46068
195.887,0,0,19244,46068
196.912,0,0,19244,46068
197.938,0,0,19244,46068
198.962,0,0,19244,46068
199.987,0,0,19244,46068
201.012,0,0,19244,46068
202.037,0,0,19244,46068
203.062,0,0,19244,46068
204.087,0,0,19244,46068
205.111,0,0,19244,46068
206.136,0,0,19244,46068
207.161,0,0,19244,46068
208.186,0,0,19244,46068
209.211,0,0,19244,46068
210.238,0,0,19244,46068
211.261,0,0,19244,46068
212.286,0,0,19244,46068
213.311,0,0,19244,46068
214.337,0,0,19244,46068
215.362,0,0,19244,46068
216.387,0,0,19244,46068
217.411,0,0,19244,46068
218.436,0,0,19244,46068
219.461,0,0,19244,46068
220.486,0,0,19244,46068
221.511,0,0,19244,46068
222.536,0,0,19244,46068
223.560,0,0,19244,46068
224.586,0,0,19244,46068
225.610,0,0,19244,46068
226.635,0,0,19244,46068
227.660,0,0,19244,46068
228.685,0,0,19244,46068
229.709,0,0,19244,46068
230.733,0,0,19244,46068
231.758,0,0,19244,46068
232.783,0,0,19244,46068
233.808,0,0,19244,46068
234.833,0,0,19244,46068
235.857,0,0,19244,46068
236.882,0,0,19244,46068
237.907,0,0,19244,46068
238.932,0,0,19244,46068
239.957,0,0,19244,46068
240.983,0,0,19244,46068
242.009,0,0,19244,46068
243.035,0,0,19244,46068
244.060,0,0,19244,46068
245.085,0,0,19244,46068
246.110,0,0,19244,46068
247.135,0,0,19244,46068
248.159,0,0,19244,46068
249.184,0,0,19244,46068
250.209,0,0,19244,46068
251.234,0,0,19244,46068
252.259,0,0,19244,46068
253.284,0,0,19244,46068
254.381,0,0,19244,46068
255.406,0,0,19244,46068
256.430,0,0,19244,46068
257.455,0,0,19244,46068
258.480,0,0,19244,46068
259.504,0,0,19244,46068
260.528,0,0,19244,46068
261.553,0,0,19244,46068
262.578,0,0,19244,46068
263.603,0,0,19244,46068
264.627,0,0,19244,46068
265.652,0,0,19244,46068
266.677,0,0,19244,46068
267.702,0,0,19244,46068
268.727,0,0,19244,46068
269.750,0,0,19244,46068
270.778,0,0,19244,46068
271.804,0,0,19244,46068
272.829,0,0,19244,46068
273.854,0,0,19244,46068
274.879,0,0,19244,46068
275.904,0,0,19244,46068
276.929,0,0,19244,46068
277.953,0,0,19244,46068
278.979,0,0,19244,46068
280.003,0,0,19244,46068
281.027,0,0,19244,46068
282.052,0,0,19244,46068
283.077,0,0,19244,46068
284.102,0,0,19244,46068
285.127,0,0,19244,46068
286.152,0,0,19244,46068
287.177,0,0,19244,46068
288.202,0,0,19244,46068
289.227,0,0,19244,46068
290.252,0,0,19244,46068
291.277,0,0,19244,46068
292.302,0,0,19244,46068
293.327,0,0,19244,46068
294.352,0,0,19244,46068
295.376,0,0,19244,46068
296.401,0,0,19244,46068
297.426,0,0,19244,46068
298.451,0,0,19244,46068
299.476,0,0,19244,46068
300.500,0,0,19244,46068
301.526,0,0,19244,46068
302.552,0,0,19244,46068
303.582,0,0,19244,46068
304.606,0,0,19244,46068
305.630,0,0,19244,46068
306.654,0,0,19244,46068
307.679,0,0,19244,46068
308.703,0,0,19244,46068
309.729,0,0,19244,46068
310.752,0,0,19244,46068
311.776,0,0,19244,46068
312.801,0,0,19244,46068
313.826,0,0,19244,46068
314.851,0,0,19244,46068
315.875,0,0,19244,46068
316.899,0,0,19244,46068
317.924,0,0,19244,46068
318.948,0,0,19244,46068
319.973,0,0,19244,46068
320.997,0,0,19244,46068
322.021,0,0,19244,46068
323.046,0,0,19244,46068
324.071,0,0,19244,46068
325.096,0,0,19244,46068
326.120,0,0,19244,46068
327.145,0,0,19244,46068
328.169,0,0,19244,46068
329.194,0,0,19244,46068
330.219,0,0,19244,46068
331.243,0,0,19244,46068
332.268,0,0,19244,46068
333.292,0,0,19244,46068
334.317,0,0,19244,46068
335.343,0,0,19244,46068
336.366,0,0,19244,46068
337.391,0,0,19244,46068
338.416,0,0,19244,46068
339.440,0,0,19244,46068
340.465,0,0,19244,46068
341.490,0,0,19244,46068
342.514,0,0,19244,46068
343.539,0,0,19244,46068
344.564,0,0,19244,46068
345.590,0,0,19244,46068
346.613,0,0,19244,46068
347.638,0,0,19244,46068
348.663,0,0,19244,46068
349.687,0,0,19244,46068
350.712,0,0,19244,46068
351.736,0,0,19244,46068
352.760,0,0,19244,46068
353.785,0,0,19244,46068
354.809,0,0,19244,46068
355.834,0,0,19244,46068
356.858,0,0,19244,46068
357.883,0,0,19244,46068
358.908,0,0,19244,46068
359.933,0,0,19244,46068
360.958,0,0,19244,46068
361.983,0,0,19244,46068
363.008,0,0,19244,46068
364.034,0,0,19244,46068
365.059,0,0,19244,46068
366.083,0,0,19244,46068
367.107,0,0,19244,46068
368.133,0,0,19244,46068
369.157,0,0,19244,46068
370.182,0,0,19244,46068
371.207,0,0,19244,46068
372.231,0,0,19244,46068
373.255,0,0,19244,46068
374.361,0,0,19244,46068
375.386,0,0,19244,46068
376.410,0,0,19244,46068
377.435,0,0,19244,46068
378.459,0,0,19244,46068
379.484,0,0,19244,46068
380.509,0,0,19244,46068
381.533,0,0,19244,46068
382.558,0,0,19244,46068
383.583,0,0,19244,46068
384.608,0,0,19244,46068
385.632,0,0,19244,46068
386.657,0,0,19244,46068
387.682,0,0,19244,46068
388.706,0,0,19244,46068
389.730,0,0,19244,46068
390.755,0,0,19244,46068
391.780,0,0,19244,46068
392.807,0,0,19244,46068
393.832,0,0,19244,46068
394.856,0,0,19244,46068
395.882,0,0,19244,46068
396.907,0,0,19244,46068
397.931,0,0,19244,46068
398.955,0,0,19244,46068
399.982,0,0,19244,46068
401.006,0,0,19244,46068
402.030,0,0,19244,46068
403.054,0,0,19244,46068
404.077,0,0,19244,46068
405.105,0,0,19244,46068
406.131,0,0,19244,46068
407.156,0,0,19244,46068
408.180,0,0,19244,46068
409.206,0,0,19244,46068
410.231,0,0,19244,46068
411.255,0,0,19244,46068
412.280,0,0,19244,46068
413.304,0,0,19244,46068
414.329,0,0,19244,46068
415.353,0,0,19244,46068
416.377,0,0,19244,46068
417.402,0,0,19244,46068
418.427,0,0,19244,46068
419.450,0,0,19244,46068
420.475,0,0,19244,46068
421.499,0,0,19244,46068
422.525,0,0,19244,46068
423.550,0,0,19244,46068
424.576,0,0,19244,46068
425.600,0,0,19244,46068
426.624,0,0,19244,46068
427.648,0,0,19244,46068
428.673,0,0,19244,46068
429.698,0,0,19244,46068
430.723,0,0,19244,46068
431.745,0,0,19244,46068
432.772,0,0,19244,46068
433.797,0,0,19244,46068
434.845,0,0,19244,46068
435.870,0,0,19244,46068
436.894,0,0,19244,46068
437.918,0,0,19244,46068
438.942,0,0,19244,46068
439.967,0,0,19244,46068
440.992,0,0,19244,46068
442.016,0,0,19244,46068
443.043,0,0,19244,46068
444.066,0,0,19244,46068
445.091,0,0,19244,46068
446.115,0,0,19244,46068
447.142,0,0,19244,46068
448.167,0,0,19244,46068
449.191,0,0,19244,46068
450.214,0,0,19244,46068
451.238,0,0,19244,46068
452.264,0,0,19244,46068
453.288,0,0,19244,46068
454.313,0,0,19244,46068
455.338,0,0,19244,46068
456.362,0,0,19244,46068
457.387,0,0,19244,46068
458.411,0,0,19244,46068
459.436,0,0,19244,46068
460.460,0,0,19244,46068
461.484,0,0,19244,46068
462.507,0,0,19244,46068
463.531,0,0,19244,46068
464.555,0,0,19244,46068
465.579,0,0,19244,46068
466.604,0,0,19244,46068
467.629,0,0,19244,46068
468.652,0,0,19244,46068
469.677,0,0,19244,46068
470.701,0,0,19244,46068
471.726,0,0,19244,46068
472.750,0,0,19244,46068
473.774,0,0,19244,46068
474.798,0,0,19244,46068
475.822,0,0,19244,46068
476.847,0,0,19244,46068
477.871,0,0,19244,46068
478.895,0,0,19244,46068
479.920,0,0,19244,46068
480.944,0,0,19244,46068
481.970,0,0,19244,46068
482.995,0,0,19244,46068
484.021,0,0,19244,46068
485.046,0,0,19244,46068
486.071,0,0,19244,46068
487.094,0,0,19244,46068
488.118,0,0,19244,46068
489.143,0,0,19244,46068
490.167,0,0,19244,46068
491.191,0,0,19244,46068
492.215,0,0,19244,46068
493.238,0,0,19244,46068
494.386,0,0,19244,46068
495.411,0,0,19244,46068
496.435,0,0,19244,46068
497.459,0,0,19244,46068
498.483,0,0,19244,46068
499.507,0,0,19244,46068
500.532,0,0,19244,46068
501.556,0,0,19244,46068
502.580,0,0,19244,46068
503.605,0,0,19244,46068
504.629,0,0,19244,46068
505.653,0,0,19244,46068
506.678,0,0,19244,46068
507.702,0,0,19244,46068
508.727,0,0,19244,46068
509.750,0,0,19244,46068
510.777,0,0,19244,46068
511.801,0,0,19244,46068
512.827,0,0,19244,46068
513.852,0,0,19244,46068
514.877,0,0,19244,46068
515.901,0,0,19244,46068
516.928,0,0,19244,46068
517.952,0,0,19244,46068
518.976,0,0,19244,46068
520.001,0,0,19244,46068
521.025,0,0,19244,46068
522.050,0,0,19244,46068
523.074,0,0,19244,46068
524.098,0,0,19244,46068
525.123,0,0,19244,46068
526.147,0,0,19244,46068
527.173,0,0,19244,46068
528.197,0,0,19244,46068
529.222,0,0,19244,46068
530.246,0,0,19244,46068
531.271,0,0,19244,46068
532.295,0,0,19244,46068
533.319,0,0,19244,46068
534.343,0,0,19244,46068
535.368,0,0,19244,46068
536.391,0,0,19244,46068
537.416,0,0,19244,46068
538.440,0,0,19244,46068
539.464,0,0,19244,46068
540.489,0,0,19244,46068
541.513,0,0,19244,46068
542.537,0,0,19244,46068
543.563,0,0,19244,46068
544.589,0,0,19244,46068
545.614,0,0,19244,46068
546.638,0,0,19244,46068
547.663,0,0,19244,46068
548.687,0,0,19244,46068
549.712,0,0,19244,46068
550.736,0,0,19244,46068
551.761,0,0,19244,46068
552.785,0,0,19244,46068
553.809,0,0,19244,46068
554.849,0,0,19244,46068
555.873,0,0,19244,46068
556.898,0,0,19244,46068
557.922,0,0,19244,46068
558.946,0,0,19244,46068
559.971,0,0,19244,46068
560.995,0,0,19244,46068
562.019,0,0,19244,46068
563.044,0,0,19244,46068
564.068,0,0,19244,46068
565.093,0,0,19244,46068
566.117,0,0,19244,46068
567.141,0,0,19244,46068
568.166,0,0,19244,46068
569.191,0,0,19244,46068
570.216,0,0,19244,46068
571.240,0,0,19244,46068
572.264,0,0,19244,46068
573.289,0,0,19244,46068
574.314,0,0,19244,46068
575.338,0,0,19244,46068
576.363,0,0,19244,46068
577.388,0,0,19244,46068
578.413,0,0,19244,46068
579.437,0,0,19244,46068
580.464,0,0,19244,46068
581.489,0,0,19244,46068
582.513,0,0,19244,46068
583.538,0,0,19244,46068
584.562,0,0,19244,46068
585.586,0,0,19244,46068
586.610,0,0,19244,46068
587.636,0,0,19244,46068
588.660,0,0,19244,46068
589.685,0,0,19244,46068
590.710,0,0,19244,46068
591.734,0,0,19244,46068
592.759,0,0,19244,46068
593.783,0,0,19244,46068
594.808,0,0,19244,46068
595.833,0,0,19244,46068
596.858,0,0,19244,46068
597.882,0,0,19244,46068
598.907,0,0,19244,46068
599.932,0,0,19244,46068
600.967,0,0,19244,46068
601.991,0,0,19244,46068
603.016,0,0,19244,46068
604.040,0,0,19244,46068
605.067,0,0,19244,46068
606.092,0,0,19244,46068
607.117,0,0,19244,46068
608.142,0,0,19244,46068
609.167,0,0,19244,46068
610.192,0,0,19244,46068
611.215,0,0,19244,46068
612.253,0,0,19244,46068
613.277,0,0,19244,46068
614.362,0,0,19244,46068
615.389,0,0,19244,46068
616.414,0,0,19244,46068
617.438,0,0,19244,46068
618.462,0,0,19244,46068
619.486,0,0,19244,46068
620.510,0,0,19244,46068
621.534,0,0,19244,46068
622.558,0,0,19244,46068
623.607,0,0,19244,46068
624.631,0,0,19244,46068
625.656,0,0,19244,46068
626.681,0,0,19244,46068
627.707,0,0,19244,46068
628.732,0,0,19244,46068
629.756,0,0,19244,46068
630.781,0,0,19244,46068
631.806,0,0,19244,46068
632.831,0,0,19244,46068
633.857,0,0,19244,46068
634.880,0,0,19244,46068
635.905,0,0,19244,46068
636.930,0,0,19244,46068
637.955,0,0,19244,46068
638.982,0,0,19244,46068
640.006,0,0,19244,46068
641.031,0,0,19244,46068
642.056,0,0,19244,46068
643.081,0,0,19244,46068
644.106,0,0,19244,46068
645.130,0,0,19244,46068
646.154,0,0,19244,46068
647.178,0,0,19244,46068
648.204,0,0,19244,46068
649.228,0,0,19244,46068
650.252,0,0,19244,46068
651.277,0,0,19244,46068
652.301,0,0,19244,46068
653.326,0,0,19244,46068
654.351,0,0,19244,46068
655.376,0,0,19244,46068
656.401,0,0,19244,46068
657.426,0,0,19244,46068
658.449,0,0,19244,46068
659.473,0,0,19244,46068
660.499,0,0,19244,46068
661.524,0,0,19244,46068
662.548,0,0,19244,46068
663.573,0,0,19244,46068
664.597,0,0,19244,46068
665.623,0,0,19244,46068
666.648,0,0,19244,46068
667.673,0,0,19244,46068
668.698,0,0,19244,46068
669.723,0,0,19244,46068
670.746,0,0,19244,46068
671.770,0,0,19244,46068
672.795,0,0,19244,46068
673.820,0,0,19244,46068
674.847,0,0,19244,46068
675.871,0,0,19244,46068
676.895,0,0,19244,46068
677.920,0,0,19244,46068
678.944,0,0,19244,46068
679.968,0,0,19244,46068
680.993,0,0,19244,46068
682.018,0,0,19244,46068
683.042,0,0,19244,46068
684.066,0,0,19244,46068
685.090,0,0,19244,46068
686.115,0,0,19244,46068
687.140,0,0,19244,46068
688.167,0,0,19244,46068
689.191,0,0,19244,46068
690.215,0,0,19244,46068
691.240,0,0,19244,46068
692.264,0,0,19244,46068
693.289,0,0,19244,46068
694.315,0,0,19244,46068
695.338,0,0,19244,46068
696.364,0,0,19244,46068
697.391,0,0,19244,46068
698.417,0,0,19244,46068
699.441,0,0,19244,46068
700.466,0,0,19244,46068
701.489,0,0,19244,46068
702.515,0,0,19244,46068
703.540,0,0,19244,46068
704.565,0,0,19244,46068
705.590,0,0,19244,46068
706.615,0,0,19244,46068
707.639,0,0,19244,46068
708.665,0,0,19244,46068
709.690,0,0,19244,46068
710.715,0,0,19244,46068
711.740,0,0,19244,46068
712.765,0,0,19244,46068
713.789,0,0,19244,46068
714.814,0,0,19244,46068
715.839,0,0,19244,46068
716.864,0,0,19244,46068
717.889,0,0,19244,46068
718.914,0,0,19244,46068
719.939,0,0,19244,46068
720.964,0,0,19244,46068
721.989,0,0,19244,46068
723.014,0,0,19244,46068
724.039,0,0,19244,46068
725.065,0,0,19244,46068
726.090,0,0,19244,46068
727.115,0,0,19244,46068
728.140,0,0,19244,46068
729.166,0,0,19244,46068
730.191,0,0,19244,46068
731.215,0,0,19244,46068
732.239,0,0,19244,46068
733.264,0,0,19244,46068
734.486,0,0,19244,46068
735.511,0,0,19244,46068
736.536,0,0,19244,46068
737.560,0,0,19244,46068
738.584,0,0,19244,46068
739.609,0,0,19244,46068
740.634,0,0,19246,46068
741.659,0,0,19246,46068
742.685,0,0,19246,46068
743.710,0,0,19246,46068
744.734,0,0,19246,46068
745.759,0,0,19246,46068
746.784,0,0,19246,46068
747.812,0,0,19246,46068
748.839,0,0,19246,46068
749.865,0,0,19246,46068
750.889,0,0,19246,46068
751.915,0,0,19246,46068
752.940,0,0,19246,46068
753.968,98,98,19246,46068
754.998,100,23,19246,46068
756.026,95,57,19246,46068
757.055,100,38,19246,46068
758.083,98,94,19246,46068
759.111,100,65,19246,46068
760.138,100,69,19246,46068
761.164,100,70,19246,46068
762.190,100,72,19246,46068
763.223,100,68,19246,46068
764.377,100,74,19246,46068
765.403,100,68,19246,46068
766.429,100,71,19246,46068
767.458,100,70,19246,46068
768.483,100,67,19246,46068
769.510,0,0,19680,46068
770.537,0,0,25728,46068
771.567,0,0,25728,46068
772.592,0,0,25728,46068
773.616,0,0,25728,46068
774.641,0,0,25728,46068
775.666,0,0,25728,46068
776.690,0,0,25728,46068
777.715,0,0,25728,46068
778.739,0,0,25728,46068
779.763,0,0,25728,46068
780.788,0,0,25728,46068
781.812,0,0,25728,46068
782.839,0,0,25728,46068
783.862,0,0,25728,46068
784.887,0,0,25728,46068
785.913,0,0,25728,46068
786.939,0,0,25728,46068
787.964,0,0,25728,46068
788.988,0,0,25728,46068
790.012,0,0,25728,46068
791.037,0,0,25728,46068
792.061,0,0,25728,46068
793.086,0,0,25728,46068
794.110,0,0,25728,46068
795.135,0,0,25728,46068
796.160,0,0,25728,46068
797.184,0,0,25728,46068
798.210,0,0,25728,46068
799.234,0,0,25728,46068
800.258,0,0,25728,46068
801.284,0,0,25728,46068
802.308,0,0,25728,46068
803.333,0,0,25728,46068
804.357,0,0,25728,46068
805.381,0,0,25728,46068
806.406,0,0,25728,46068
807.431,0,0,25728,46068
808.455,0,0,25728,46068
809.480,0,0,25728,46068
810.506,0,0,25728,46068
811.530,0,0,25728,46068
812.555,0,0,25728,46068
813.580,0,0,25728,46068
814.604,0,0,25728,46068
815.630,0,0,25728,46068
816.655,0,0,25728,46068
817.678,0,0,25728,46068
818.703,0,0,25728,46068
819.730,0,0,25728,46068
820.754,0,0,25728,46068
821.779,0,0,25728,46068
822.803,0,0,25728,46068
823.827,0,0,25728,46068
824.853,0,0,25728,46068
825.878,0,0,25728,46068
826.902,0,0,25728,46068
827.927,0,0,25728,46068
828.953,0,0,25728,46068
829.977,0,0,25728,46068
831.002,0,0,25728,46068
832.026,0,0,25728,46068
833.051,0,0,25728,46068
834.076,0,0,25728,46068
835.100,0,0,25728,46068
836.124,0,0,25728,46068
837.148,0,0,25728,46068
838.173,0,0,25728,46068
839.198,0,0,25728,46068
840.222,0,0,25728,46068
841.247,0,0,25728,46068
842.271,0,0,25728,46068
843.296,0,0,25728,46068
844.321,0,0,25728,46068
845.346,0,0,25728,46068
846.372,0,0,25728,46068
847.397,0,0,25728,46068
848.421,0,0,25728,46068
849.446,0,0,25728,46068
850.470,0,0,25728,46068
851.495,0,0,25728,46068
852.520,0,0,25728,46068
853.545,0,0,25728,46068
854.570,0,0,25728,46068
855.595,0,0,25728,46068
856.620,0,0,25728,46068
857.645,0,0,25728,46068
858.670,0,0,25728,46068
859.694,0,0,25728,46068
860.718,0,0,25728,46068
861.743,0,0,25728,46068
862.768,0,0,25728,46068
863.793,0,0,25728,46068
864.818,0,0,25728,46068
865.842,0,0,25728,46068
866.865,0,0,25728,46068
867.891,0,0,25728,46068
868.916,0,0,25728,46068
869.941,0,0,25728,46068
870.966,0,0,25728,46068
871.991,0,0,25728,46068
873.015,0,0,25728,46068
874.040,0,0,25728,46068
875.065,0,0,25728,46068
876.091,0,0,25728,46068
877.116,0,0,25728,46068
878.141,0,0,25728,46068
879.165,0,0,25728,46068
880.191,0,0,25728,46068
881.215,0,0,25728,46068
882.240,0,0,25728,46068
883.265,0,0,25728,46068
884.384,0,0,25728,46068
885.408,0,0,25728,46068
886.432,0,0,25728,46068
887.458,0,0,25728,46068
888.483,0,0,25728,46068
889.508,0,0,25728,46068
890.536,0,0,25728,46068
891.560,0,0,25728,46068
892.585,0,0,25728,46068
893.610,0,0,25728,46068
894.635,0,0,25728,46068
895.660,0,0,25728,46068
896.685,0,0,25728,46068
897.709,0,0,25728,46068
898.733,0,0,25728,46068
899.758,0,0,25728,46068
900.783,0,0,25728,46068
901.808,0,0,25728,46068
902.832,0,0,25728,46068
903.856,0,0,25728,46068
904.881,0,0,25728,46068
905.906,0,0,25728,46068
906.933,0,0,25728,46068
907.958,0,0,25728,46068
908.985,0,0,25728,46068
910.009,0,0,25728,46068
911.034,0,0,25728,46068
912.060,0,0,25728,46068
913.084,0,0,25728,46068
914.110,0,0,25728,46068
915.135,0,0,25728,46068
916.159,0,0,25728,46068
917.184,0,0,25728,46068
918.209,0,0,25728,46068
919.234,0,0,25728,46068
920.258,0,0,25728,46068
921.284,0,0,25728,46068
922.307,0,0,25728,46068
923.333,0,0,25728,46068
924.357,0,0,25728,46068
925.382,0,0,25728,46068
926.407,0,0,25728,46068
927.432,0,0,25728,46068
928.456,0,0,25728,46068
929.481,0,0,25728,46068
930.508,0,0,25728,46068
931.533,0,0,25728,46068
932.558,0,0,25728,46068
933.583,0,0,25728,46068
934.607,0,0,25728,46068
935.633,0,0,25728,46068
936.660,0,0,25728,46068
937.685,0,0,25728,46068
938.710,0,0,25728,46068
939.736,0,0,25728,46068
940.761,0,0,25728,46068
941.786,0,0,25728,46068
942.811,0,0,25728,46068
943.836,0,0,25728,46068
944.861,0,0,25728,46068
945.886,0,0,25728,46068
946.910,0,0,25728,46068
947.934,0,0,25728,46068
948.959,0,0,25728,46068
949.983,0,0,25728,46068
951.014,0,0,25728,46068
952.039,0,0,25728,46068
953.064,0,0,25728,46068
954.088,0,0,25728,46068
955.114,0,0,25728,46068
956.138,0,0,25728,46068
957.163,0,0,25728,46068
958.188,0,0,25728,46068
959.212,0,0,25728,46068
960.237,0,0,25728,46068
961.261,0,0,25728,46068
962.287,0,0,25728,46068
963.311,0,0,25728,46068
964.346,0,0,25728,46068
965.370,0,0,25728,46068
966.395,0,0,25728,46068
967.421,0,0,25728,46068
968.447,0,0,25728,46068
969.472,0,0,25728,46068
970.499,0,0,25728,46068
971.523,0,0,25728,46068
972.548,0,0,25728,46068
973.573,0,0,25728,46068
974.598,0,0,25728,46068
975.623,0,0,25728,46068
976.648,0,0,25728,46068
977.672,0,0,25728,46068
978.697,0,0,25728,46068
979.721,0,0,25728,46068
980.747,0,0,25728,46068
981.772,0,0,25728,46068
982.797,0,0,25728,46068
983.821,0,0,25728,46068
984.846,0,0,25728,46068
985.871,0,0,25728,46068
986.896,0,0,25728,46068
987.921,0,0,25728,46068
988.946,0,0,25728,46068
989.970,0,0,25728,46068
990.994,0,0,25728,46068
992.019,0,0,25728,46068
993.044,0,0,25728,46068
994.070,0,0,25728,46068
995.094,0,0,25728,46068
996.118,0,0,25728,46068
997.147,0,0,25728,46068
998.173,0,0,25728,46068
999.198,0,0,25728,46068
1000.223,0,0,25728,46068
1001.249,0,0,25728,46068
1002.273,0,0,25728,46068
1003.297,0,0,25728,46068
1004.396,0,0,25728,46068
1005.422,0,0,25728,46068
1006.446,0,0,25728,46068
1007.471,0,0,25728,46068
1008.495,0,0,25728,46068
1009.521,0,0,25728,46068
1010.546,0,0,25728,46068
1011.574,0,0,25728,46068
1012.599,0,0,25728,46068
1013.624,0,0,25728,46068
1014.649,0,0,25728,46068
1015.673,0,0,25728,46068
1016.699,0,0,25728,46068
1017.724,0,0,25728,46068
1018.748,0,0,25728,46068
1019.773,0,0,25728,46068
